	Gewinn Gesamt	Kosten
5027	611896.0705058658	202406.18449413424
5028	612050.9165058658	202410.70649413424
5029	875328.6385058658	202415.22949413423
5030	875328.6385058658	202419.75149413425
5031	613103.2705058658	202424.27449413424
5032	613255.4815058657	202428.79649413424
5033	684288.3095058657	202433.31949413422
5034	684456.1925058658	202437.84149413425
5035	642341.0715058658	202442.36449413424
5036	642490.8765058657	202446.88749413425
5037	650136.4365058658	202451.40949413425
5038	650290.5585058657	202455.93249413423
5039	562921.0695058657	202460.45449413423
5040	563060.2305058658	202464.97749413425
5041	561020.6105058657	202469.49949413424
5042	561161.7865058659	202474.02249413423
5043	629021.5585058657	202478.54449413423
5044	629167.6445058659	202483.06749413424
5045	475453.0605058658	202487.58949413424
5046	475568.9095058657	202492.11249413423
5047	582806.3115058658	202496.63449413422
5048	582937.0275058658	202501.15749413424
5049	580133.2195058658	202505.68049413423
5050	580267.4325058658	202510.20249413425
5051	522519.28550586576	202514.72549413424
5052	522644.3475058658	202519.24749413424
5053	203889.29150586575	202523.77049413422
5054	203943.38950586575	202528.29249413425
5055	560836.5725058657	202532.81549413424
5056	560958.9785058657	202537.33749413423
5057	558719.8785058658	202541.86049413425
5058	558843.5975058659	202546.38249413425
5059	401340.4905058657	202550.90549413423
5060	401432.64050586574	202555.42849413425
5061	535383.8445058658	202559.95049413425
5062	535502.5865058657	202564.47349413423
5063	619613.8225058657	202568.99549413423
5064	619751.8715058658	202573.51849413424
5065	588812.2195058658	202578.04049413424
5066	588944.8535058657	202582.56349413423
5067	557345.5915058658	202587.08549413423
5068	557471.1965058658	202591.60849413424
5069	568935.9545058657	202596.13049413424
5070	569062.2165058658	202600.65349413425
5071	895328.6385058658	202605.17649413424
5072	895328.6385058658	202609.69849413424
5073	565038.2245058657	202614.22149413422
5074	565166.5105058658	202618.74349413425
5075	616065.7775058658	202623.26649413424
5076	616200.5305058658	202627.78849413423
5077	591462.1655058658	202632.31149413425
5078	591603.8185058658	202636.83349413425
5079	576783.2775058658	202641.35649413423
5080	576909.3725058658	202645.87849413423
5081	476899.7475058658	202650.40149413425
5082	477007.2185058657	202654.92349413424
5083	646741.4985058657	202659.44649413423
5084	646880.6495058658	202663.96949413425
5085	608286.5305058658	202668.49149413424
5086	608419.3325058657	202673.01449413423
5087	453375.9845058658	202677.53649413423
5088	453475.03050586575	202682.05949413424
5089	592387.1695058658	202686.58149413424
5090	592513.8865058657	202691.10449413423
5091	602474.2425058659	202695.62649413425
5092	602603.6265058657	202700.14949413424
5093	763282.2585058657	202704.67149413424
5094	763443.9895058658	202709.19449413422
5095	744354.6205058657	202713.71749413424
5096	744513.7615058657	202718.23949413424
5097	679251.5435058658	202722.76249413425
5098	679398.9665058658	202727.28449413425
5099	843328.6385058658	202731.80749413423
5100	843328.6385058658	202736.32949413423
5101	599924.6015058658	202740.85249413425
5102	600055.3995058658	202745.37449413424
5103	568358.6155058658	202749.89749413423
5104	568486.0945058658	202754.41949413423
5105	538762.6855058658	202758.94249413424
5106	538885.7155058659	202763.46549413423
5107	675246.4625058658	202767.98749413423
5108	675390.1335058657	202772.51049413424
5109	752416.3125058657	202777.03249413424
5110	752573.0975058659	202781.55549413423
5111	653599.1195058657	202786.07749413425
5112	653738.9845058657	202790.60049413424
5113	643728.3765058657	202795.12249413424
5114	643864.1825058658	202799.64549413422
5115	602554.8715058658	202804.16749413425
5116	602686.9855058657	202808.69049413424
5117	573331.7285058657	202813.21249413423
5118	573462.7425058659	202817.73549413425
5119	591399.8935058657	202822.25849413424
5120	591526.5405058658	202826.78049413423
5121	683455.2445058657	202831.30349413425
5122	683601.9575058657	202835.82549413425
5123	606963.2535058658	202840.34849413423
5124	607094.8545058658	202844.87049413423
5125	633043.0735058659	202849.39349413424
5126	633178.0875058658	202853.91549413424
5127	691984.9375058657	202858.43849413423
5128	692137.3685058658	202862.96049413423
5129	765561.2865058659	202867.48349413424
5130	765721.9395058658	202872.00649413423
5131	817341.1585058658	202876.52849413425
5132	817514.6025058657	202881.05149413424
5133	737310.6075058659	202885.57349413424
5134	737465.9185058658	202890.09649413422
5135	737482.8645058658	202894.61849413425
5136	737656.7265058658	202899.14149413424
5137	680244.4435058658	202903.66349413423
5138	680396.6885058659	202908.18649413425
5139	698821.1535058657	202912.70849413425
5140	698975.4975058658	202917.23149413423
5141	810343.9685058657	202921.75449413425
5142	810517.5245058658	202926.27649413425
5143	811089.5285058657	202930.79949413423
5144	811268.0625058657	202935.32149413423
5145	677765.2315058657	202939.84449413425
5146	677911.8905058657	202944.36649413424
5147	704728.9645058657	202948.88949413423
5148	704879.4865058658	202953.41149413423
5149	731469.9815058657	202957.93449413424
5150	731624.5285058657	202962.45649413424
5151	700055.0615058658	202966.97949413423
5152	700217.7285058657	202971.50149413425
5153	705716.3905058657	202976.02449413424
5154	705874.6855058658	202980.54749413423
5155	717936.0935058657	202985.06949413422
5156	718095.7175058657	202989.59249413424
5157	722463.3805058657	202994.11449413424
5158	722619.9415058657	202998.63749413425
5159	746668.6325058658	203003.15949413425
5160	746837.8375058658	203007.68249413423
5161	789805.9855058657	203012.20449413423
5162	789980.0325058657	203016.72749413425
5163	736437.7405058658	203021.24949413424
5164	736612.4815058657	203025.77249413423
5165	697282.2865058659	203030.29549413425
5166	697437.5295058656	203034.81749413424
5167	730569.0535058659	203039.34049413423
5168	730742.7995058657	203043.86249413423
5169	727744.2925058657	203048.38549413424
5170	727918.7565058658	203052.90749413424
5171	691903.6245058659	203057.43049413423
5172	692059.7725058657	203061.95249413425
5173	670649.0305058658	203066.47549413424
5174	670804.3445058658	203070.99749413424
5175	734620.3995058658	203075.52049413422
5176	734809.0615058658	203080.04349413424
5177	823328.6385058658	203084.56549413424
5178	823328.6385058658	203089.08849413425
5179	660356.3145058658	203093.61049413425
5180	660504.7765058659	203098.13349413424
5181	720971.2725058657	203102.65549413423
5182	721145.2575058658	203107.17849413425
5183	773229.0685058658	203111.70049413425
5184	773404.7765058659	203116.22349413423
5185	677533.3475058659	203120.74549413423
5186	677695.0105058658	203125.26849413424
5187	646476.6705058657	203129.79049413424
5188	646643.6505058657	203134.31349413423
5189	717755.0235058658	203138.83649413424
5190	717923.2095058658	203143.35849413424
5191	851328.6385058658	203147.88149413423
5192	851328.6385058658	203152.40349413425
5193	725913.2125058658	203156.92649413424
5194	726096.2395058658	203161.44849413424
5195	772354.6235058657	203165.97149413422
5196	772534.7315058657	203170.49349413425
5197	766790.3455058658	203175.01649413424
5198	766971.5835058657	203179.53849413423
5199	821328.6385058658	203184.06149413425
5200	821328.6385058658	203188.58449413424
5201	661079.4835058658	203193.10649413423
5202	661232.7895058657	203197.62949413425
5203	788643.5485058657	203202.15149413425
5204	788833.2215058657	203206.67449413423
5205	869328.6385058658	203211.19649413423
5206	870328.6385058658	203215.71949413425
5207	753831.2735058658	203220.24149413424
5208	754006.7765058659	203224.76449413423
5209	751630.2125058658	203229.28649413423
5210	751820.2305058658	203233.80949413424
5211	892328.6385058658	203238.33249413423
5212	893328.6385058658	203242.85449413423
5213	716824.9955058657	203247.37749413424
5214	716998.4205058657	203251.89949413424
5215	617645.2125058658	203256.42249413423
5216	617802.7485058657	203260.94449413422
5217	753104.1005058659	203265.46749413424
5218	753273.1285058658	203269.98949413424
5219	764945.1805058657	203274.51249413425
5220	765131.7805058658	203279.03449413425
5221	631897.4355058658	203283.55749413423
5222	632064.6585058658	203288.07949413423
5223	654560.1445058659	203292.60249413425
5224	654726.8655058658	203297.12549413423
5225	744084.5875058658	203301.64749413423
5226	744286.2775058658	203306.17049413425
5227	686072.8135058659	203310.69249413424
5228	686262.2285058657	203315.21549413423
5229	926328.6385058658	203319.73749413423
5230	926328.6385058658	203324.26049413424
5231	696216.4825058659	203328.78249413424
5232	696383.6165058657	203333.30549413423
5233	770791.9035058657	203337.82749413425
5234	770981.8455058658	203342.35049413424
5235	649097.6875058657	203346.87349413423
5236	649256.4385058659	203351.39549413422
5237	747360.6405058657	203355.91849413424
5238	747567.2695058659	203360.44049413424
5239	773570.7155058659	203364.96349413425
5240	773782.4595058658	203369.48549413425
5241	796753.6715058659	203374.00849413424
5242	796970.1335058657	203378.53049413423
5243	808133.3865058657	203383.05349413425
5244	808344.6025058657	203387.57549413425
5245	726510.0995058657	203392.09849413423
5246	726688.3205058658	203396.62149413425
5247	778830.6365058657	203401.14349413424
5248	779027.7935058658	203405.66649413423
5249	693261.7965058659	203410.18849413423
5250	693436.7095058658	203414.71149413424
5251	649327.5345058658	203419.23349413424
5252	649506.1145058658	203423.75649413423
5253	717759.2545058657	203428.27849413425
5254	717948.9995058659	203432.80149413424
5255	609032.4655058659	203437.32349413424
5256	609197.8335058657	203441.84649413422
5257	696698.8145058658	203446.36849413425
5258	696874.1515058659	203450.89149413424
5259	665383.0155058657	203455.41449413425
5260	665545.9775058657	203459.93649413425
5261	874328.6385058658	203464.45949413424
5262	874328.6385058658	203468.98149413423
5263	609188.6525058658	203473.50449413425
5264	609359.8775058656	203478.02649413425
5265	675393.8405058659	203482.54949413423
5266	675585.2425058659	203487.07149413423
5267	803397.2605058658	203491.59449413425
5268	803611.2745058658	203496.11649413424
5269	656307.0085058657	203500.63949413423
5270	656483.7935058658	203505.16249413425
5271	661272.4155058658	203509.68449413424
5272	661454.9775058657	203514.20749413423
5273	702087.9805058658	203518.72949413423
5274	702259.9205058657	203523.25249413424
5275	882328.6385058658	203527.77449413424
5276	883328.6385058658	203532.29749413423
5277	646478.0115058657	203536.81949413422
5278	646656.8175058658	203541.34249413424
5279	654424.1035058657	203545.86449413424
5280	654601.2665058658	203550.38749413425
5281	786459.3515058658	203554.91049413424
5282	786662.6155058658	203559.43249413423
5283	660538.0465058659	203563.95549413425
5284	660731.9075058657	203568.47749413425
5285	626317.1405058657	203573.00049413423
5286	626501.5445058658	203577.52249413423
5287	753387.5555058657	203582.04549413425
5288	753591.9005058657	203586.56749413424
5289	814958.9635058658	203591.09049413423
5290	815146.3965058657	203595.61249413423
5291	682348.3055058657	203600.13549413424
5292	682510.9405058657	203604.65749413424
5293	865328.6385058658	203609.18049413423
5294	865328.6385058658	203613.70349413424
5295	931328.6385058658	203618.22549413424
5296	932328.6385058658	203622.74849413423
5297	674693.9685058657	203627.27049413422
5298	674886.5935058657	203631.79349413424
5299	704990.1545058656	203636.31549413424
5300	705170.1375058657	203640.83849413425
5301	668510.8225058657	203645.36049413425
5302	668676.4305058657	203649.88349413424
5303	879328.6385058658	203654.40549413423
5304	879328.6385058658	203658.92849413425
5305	797454.1075058659	203663.45149413423
5306	797654.3105058658	203667.97349413423
5307	669135.8535058657	203672.49649413425
5308	669327.5195058659	203677.01849413424
5309	761061.7095058658	203681.54149413423
5310	761269.3605058657	203686.06349413423
5311	668329.0605058658	203690.58649413424
5312	668505.0275058658	203695.10849413424
5313	749521.5135058658	203699.63149413423
5314	749715.3285058658	203704.15349413425
5315	669939.3325058657	203708.67649413424
5316	670107.9225058658	203713.19949413423
5317	813553.5235058658	203717.72149413422
5318	813762.4525058658	203722.24449413424
5319	714390.2945058658	203726.76649413424
5320	714593.2155058659	203731.28949413425
5321	658522.5845058658	203735.81149413425
5322	658694.5495058657	203740.33449413424
5323	721372.4525058658	203744.85649413423
5324	721561.9455058658	203749.37949413425
5325	643272.1525058658	203753.90149413425
5326	643448.7445058657	203758.42449413423
5327	665840.7595058659	203762.94649413423
5328	666014.5335058658	203767.46949413425
5329	792720.5575058658	203771.99249413423
5330	792914.9925058659	203776.51449413423
5331	788646.7625058657	203781.03749413425
5332	788856.7205058658	203785.55949413424
5333	645070.9015058659	203790.08249413423
5334	645251.8645058658	203794.60449413423
5335	690891.5695058657	203799.12749413424
5336	691075.8625058657	203803.64949413424
5337	666578.4825058659	203808.17249413423
5338	666747.8215058658	203812.69449413422
5339	618997.8345058658	203817.21749413424
5340	619158.1725058658	203821.74049413425
5341	797362.3735058657	203826.26249413425
5342	797560.7815058657	203830.78549413424
5343	841328.6385058658	203835.30749413423
5344	841328.6385058658	203839.83049413425
5345	896328.6385058658	203844.35249413425
5346	897328.6385058658	203848.87549413423
5347	675802.0205058658	203853.39749413423
5348	675987.8145058658	203857.92049413425
5349	605563.8455058658	203862.44249413424
5350	605734.0065058658	203866.96549413423
5351	714560.7225058659	203871.48849413425
5352	714748.3105058658	203876.01049413424
5353	599295.0565058657	203880.53349413423
5354	599454.8325058657	203885.05549413423
5355	565026.3715058658	203889.57849413424
5356	565173.1605058657	203894.10049413424
5357	725043.6345058659	203898.62349413423
5358	725222.7165058658	203903.14549413422
5359	748329.1905058657	203907.66849413424
5360	748508.0535058659	203912.19049413424
5361	780698.6645058657	203916.71349413425
5362	780877.9815058657	203921.23549413425
